,longitude,latitude,point
383,-73.89912024630509,40.748400046763095,POINT (-73.89912024630509 40.748400046763095)
384,-73.75401038334998,40.7719947988834,POINT (-73.75401038334998 40.7719947988834)
385,-73.82947117698575,40.73560130764168,POINT (-73.82947117698575 40.73560130764168)
386,-73.84182612882202,40.71747500210615,POINT (-73.84182612882202 40.71747500210615)
387,-73.82919077226117,40.76814474123695,POINT (-73.82919077226117 40.76814474123695)
388,-73.9032632205121,40.77902443182219,POINT (-73.9032632205121 40.77902443182219)
389,-73.91515391282255,40.72975924996222,POINT (-73.91515391282255 40.72975924996222)
390,-73.82543169270288,40.77575800473406,POINT (-73.82543169270288 40.77575800473406)
391,-73.80778209597717,40.75286157870256,POINT (-73.80778209597717 40.75286157870256)
392,-73.79638537601289,40.73113700502402,POINT (-73.79638537601289 40.73113700502402)
393,-73.90996898224226,40.77734334712328,POINT (-73.90996898224226 40.77734334712328)
394,-73.81305302032877,40.67910557429583,POINT (-73.81305302032877 40.67910557429583)
395,-73.80005815167021,40.6240218151182,POINT (-73.80005815167021 40.6240218151182)
396,-73.75617839154815,40.6936737372535,POINT (-73.75617839154815 40.6936737372535)
397,-73.87310800947091,40.76930001688296,POINT (-73.87310800947091 40.76930001688296)
398,-73.79398109580946,40.597453053722674,POINT (-73.79398109580946 40.597453053722674)
399,-73.7290093951355,40.66591060260799,POINT (-73.7290093951355 40.66591060260799)
400,-73.75919685737884,40.69832713287839,POINT (-73.75919685737884 40.69832713287839)
401,-73.84223896962739,40.78299684667899,POINT (-73.84223896962739 40.78299684667899)
402,-73.92222839100872,40.739791194770014,POINT (-73.92222839100872 40.739791194770014)
403,-73.86137936066358,40.77010306511975,POINT (-73.86137936066358 40.77010306511975)
404,-73.86129810741882,40.56885147159499,POINT (-73.86129810741882 40.56885147159499)
405,-73.7361816790893,40.7347712325897,POINT (-73.7361816790893 40.7347712325897)
406,-73.95315062615393,40.74552347357783,POINT (-73.95315062615393 40.74552347357783)
407,-73.90920257082182,40.73183257332765,POINT (-73.90920257082182 40.73183257332765)
408,-73.91769926525366,40.727444100057305,POINT (-73.91769926525366 40.727444100057305)
409,-73.84487165801808,40.71081212346333,POINT (-73.84487165801808 40.71081212346333)
410,-73.78482540879071,40.70078559583978,POINT (-73.78482540879071 40.70078559583978)
411,-73.7831916317094,40.77125837931074,POINT (-73.7831916317094 40.77125837931074)
412,-73.74300726915592,40.67131362891807,POINT (-73.74300726915592 40.67131362891807)
413,-73.86794445368128,40.7731211985961,POINT (-73.86794445368128 40.7731211985961)
414,-73.91256264293338,40.7401378840907,POINT (-73.91256264293338 40.7401378840907)
415,-73.78929468202597,40.67398883091292,POINT (-73.78929468202597 40.67398883091292)
416,-73.75081539630567,40.67227800349877,POINT (-73.75081539630567 40.67227800349877)
417,-73.93719454358846,40.7306964271998,POINT (-73.93719454358846 40.7306964271998)
418,-73.82058541721261,40.76398554179991,POINT (-73.82058541721261 40.76398554179991)
419,-73.88153900225747,40.76941605135703,POINT (-73.88153900225747 40.76941605135703)
420,-73.87760690904037,40.56276963079826,POINT (-73.87760690904037 40.56276963079826)
421,-73.7662115248959,40.76547089397077,POINT (-73.7662115248959 40.76547089397077)
422,-73.7750638352419,40.76713453543245,POINT (-73.7750638352419 40.76713453543245)
423,-73.73538818838928,40.72275881522693,POINT (-73.73538818838928 40.72275881522693)
424,-73.93643961256028,40.76177557891993,POINT (-73.93643961256028 40.76177557891993)
425,-73.8502381204642,40.64974846433359,POINT (-73.8502381204642 40.64974846433359)
426,-73.76318193676369,40.7463068730225,POINT (-73.76318193676369 40.7463068730225)
427,-73.7638637454121,40.75624517835209,POINT (-73.7638637454121 40.75624517835209)
428,-73.81890988685383,40.69888198518416,POINT (-73.81890988685383 40.69888198518416)
429,-73.85459924675985,40.65889096918091,POINT (-73.85459924675985 40.65889096918091)
430,-73.83510658034108,40.75399897382784,POINT (-73.83510658034108 40.75399897382784)
431,-73.82892725451107,40.61694340263804,POINT (-73.82892725451107 40.61694340263804)
432,-73.75745862884106,40.60047850068224,POINT (-73.75745862884106 40.60047850068224)
433,-73.73089138418251,40.76922461347144,POINT (-73.73089138418251 40.76922461347144)
434,-73.75259871997241,40.739769234877,POINT (-73.75259871997241 40.739769234877)
435,-73.7447144252199,40.71165999587095,POINT (-73.7447144252199 40.71165999587095)
437,-73.7921176373957,40.72639226694304,POINT (-73.7921176373957 40.72639226694304)
438,-73.74758762939186,40.717131724703634,POINT (-73.74758762939186 40.717131724703634)
439,-73.79680645633917,40.75304301372905,POINT (-73.79680645633917 40.75304301372905)
442,-73.93214333805435,40.74118497615823,POINT (-73.93214333805435 40.74118497615823)
443,-73.79954146715419,40.67202389063824,POINT (-73.79954146715419 40.67202389063824)
444,-73.92536754402771,40.72837144237912,POINT (-73.92536754402771 40.72837144237912)
445,-73.79998789500627,40.773556646099536,POINT (-73.79998789500627 40.773556646099536)
446,-73.81952825301966,40.75511962248997,POINT (-73.81952825301966 40.75511962248997)
447,-73.75240968228515,40.70763774911322,POINT (-73.75240968228515 40.70763774911322)
448,-73.72770118806227,40.7259716461184,POINT (-73.72770118806227 40.7259716461184)
449,-73.76539343355785,40.68831372481618,POINT (-73.76539343355785 40.68831372481618)
450,-73.7541309968177,40.72063968310569,POINT (-73.7541309968177 40.72063968310569)
451,-73.86003262698995,40.67607797466361,POINT (-73.86003262698995 40.67607797466361)
453,-73.84653134772817,40.71360595113792,POINT (-73.84653134772817 40.71360595113792)
454,-73.79854524716559,40.700675912823655,POINT (-73.79854524716559 40.700675912823655)
456,-73.76333908135344,40.67261771239638,POINT (-73.76333908135344 40.67261771239638)
458,-73.79950040807121,40.795330641562565,POINT (-73.79950040807121 40.795330641562565)
460,-73.77180409978135,40.6133165097721,POINT (-73.77180409978135 40.6133165097721)
461,-73.79285352155479,40.72359595463397,POINT (-73.79285352155479 40.72359595463397)
462,-73.79162585814208,40.64447890970118,POINT (-73.79162585814208 40.64447890970118)
463,-73.85408680947315,40.78556580132144,POINT (-73.85408680947315 40.78556580132144)
464,-73.74254476358894,40.71825908514673,POINT (-73.74254476358894 40.71825908514673)
465,-73.84574229772367,40.77840205314942,POINT (-73.84574229772367 40.77840205314942)
466,-73.75939775000406,40.67184868171724,POINT (-73.75939775000406 40.67184868171724)
467,-73.82902539430926,40.76224194462918,POINT (-73.82902539430926 40.76224194462918)
468,-73.88247566780714,40.72270937893933,POINT (-73.88247566780714 40.72270937893933)
469,-73.88968976273948,40.70142022585308,POINT (-73.88968976273948 40.70142022585308)
470,-73.81768949069499,40.748658342777055,POINT (-73.81768949069499 40.748658342777055)
471,-73.85556072776049,40.74579883973061,POINT (-73.85556072776049 40.74579883973061)
473,-73.84208115721552,40.648406162336805,POINT (-73.84208115721552 40.648406162336805)
474,-73.8043476943275,40.77377774644419,POINT (-73.8043476943275 40.77377774644419)
475,-73.93398349025469,40.77520137016104,POINT (-73.93398349025469 40.77520137016104)
476,-73.7999384538978,40.793411255976686,POINT (-73.7999384538978 40.793411255976686)
477,-73.90850026938904,40.78484617804193,POINT (-73.90850026938904 40.78484617804193)
479,-73.83214326925038,40.62727842112452,POINT (-73.83214326925038 40.62727842112452)
480,-73.86631229876261,40.716065042282914,POINT (-73.86631229876261 40.716065042282914)
481,-73.83256683230059,40.62894036719891,POINT (-73.83256683230059 40.62894036719891)
482,-73.80120014797676,40.712601953637744,POINT (-73.80120014797676 40.712601953637744)
483,-73.74903282560837,40.66328922038287,POINT (-73.74903282560837 40.66328922038287)
484,-73.74944582348563,40.70681178089255,POINT (-73.74944582348563 40.70681178089255)
485,-73.89914287631943,40.73158524463676,POINT (-73.89914287631943 40.73158524463676)
487,-73.83401511655467,40.76241252315936,POINT (-73.83401511655467 40.76241252315936)
488,-73.74964735284958,40.73569532234797,POINT (-73.74964735284958 40.73569532234797)
489,-73.8049077774893,40.7594720487359,POINT (-73.8049077774893 40.7594720487359)
490,-73.7397688292205,40.67495834127059,POINT (-73.7397688292205 40.67495834127059)
491,-73.83540328302938,40.68709283488064,POINT (-73.83540328302938 40.68709283488064)
492,-73.75884713546746,40.69347083995047,POINT (-73.75884713546746 40.69347083995047)
493,-73.75257354008703,40.72292362960985,POINT (-73.75257354008703 40.72292362960985)
494,-73.77832094905303,40.723267650035154,POINT (-73.77832094905303 40.723267650035154)
495,-73.91866495531806,40.72190082071149,POINT (-73.91866495531806 40.72190082071149)
496,-73.91114170575021,40.560655107265504,POINT (-73.91114170575021 40.560655107265504)
497,-73.84022733818583,40.71552412820353,POINT (-73.84022733818583 40.71552412820353)
498,-73.71344305116813,40.74377988737942,POINT (-73.71344305116813 40.74377988737942)
499,-73.78618933616181,40.6116596764285,POINT (-73.78618933616181 40.6116596764285)
501,-73.82996458863859,40.67413822859227,POINT (-73.82996458863859 40.67413822859227)
502,-73.9255967418514,40.549194021184775,POINT (-73.9255967418514 40.549194021184775)
504,-73.75382134316607,40.63405778965585,POINT (-73.75382134316607 40.63405778965585)
505,-73.85650326702425,40.5719113225921,POINT (-73.85650326702425 40.5719113225921)
507,-73.84920709771028,40.70196523216386,POINT (-73.84920709771028 40.70196523216386)
508,-73.80920573718677,40.75715885669649,POINT (-73.80920573718677 40.75715885669649)
509,-73.8954009232166,40.759701419100764,POINT (-73.8954009232166 40.759701419100764)
510,-73.85218809843877,40.71892282864734,POINT (-73.85218809843877 40.71892282864734)
512,-73.82549289676459,40.6287781217062,POINT (-73.82549289676459 40.6287781217062)
513,-73.782875345229,40.64907773434939,POINT (-73.782875345229 40.64907773434939)
514,-73.88989162972439,40.74971957584079,POINT (-73.88989162972439 40.74971957584079)
515,-73.90847308358694,40.783445147408266,POINT (-73.90847308358694 40.783445147408266)
516,-73.74348954494468,40.77708996202298,POINT (-73.74348954494468 40.77708996202298)
519,-73.74693500947596,40.68077702731467,POINT (-73.74693500947596 40.68077702731467)
520,-73.73843090766731,40.77036703729853,POINT (-73.73843090766731 40.77036703729853)
522,-73.78213639308287,40.78602058149531,POINT (-73.78213639308287 40.78602058149531)
523,-73.75877964557074,40.74529917725309,POINT (-73.75877964557074 40.74529917725309)
524,-73.76881636954771,40.763853198931166,POINT (-73.76881636954771 40.763853198931166)
525,-73.76838301204272,40.71323373378623,POINT (-73.76838301204272 40.71323373378623)
526,-73.83095755222105,40.76831816428283,POINT (-73.83095755222105 40.76831816428283)
527,-73.80273279475767,40.60728458728551,POINT (-73.80273279475767 40.60728458728551)
528,-73.90410933257186,40.69883750790208,POINT (-73.90410933257186 40.69883750790208)
529,-73.70685933558026,40.744742514171946,POINT (-73.70685933558026 40.744742514171946)
530,-73.76710973737198,40.71711651829552,POINT (-73.76710973737198 40.71711651829552)
531,-73.76308198599659,40.70927189666726,POINT (-73.76308198599659 40.70927189666726)
532,-73.93319997612967,40.76166369622756,POINT (-73.93319997612967 40.76166369622756)
533,-73.90084515094128,40.731913855145216,POINT (-73.90084515094128 40.731913855145216)
534,-73.93086025150514,40.741437156709125,POINT (-73.93086025150514 40.741437156709125)
535,-73.82234835600343,40.622096724686685,POINT (-73.82234835600343 40.622096724686685)
536,-73.79854318917259,40.65806190895892,POINT (-73.79854318917259 40.65806190895892)
537,-73.90484424874326,40.698834577195264,POINT (-73.90484424874326 40.698834577195264)
538,-73.82170614726721,40.72802034697245,POINT (-73.82170614726721 40.72802034697245)
539,-73.84188553032484,40.68025254987524,POINT (-73.84188553032484 40.68025254987524)
541,-73.84643611229099,40.766604249533714,POINT (-73.84643611229099 40.766604249533714)
542,-73.8803287572053,40.712891928023424,POINT (-73.8803287572053 40.712891928023424)
543,-73.84037074311016,40.68209063180799,POINT (-73.84037074311016 40.68209063180799)
544,-73.90339981708235,40.56024015368177,POINT (-73.90339981708235 40.56024015368177)
545,-73.74885475556626,40.610216597507,POINT (-73.74885475556626 40.610216597507)
546,-73.89893430548202,40.7381116348868,POINT (-73.89893430548202 40.7381116348868)
547,-73.74221395208164,40.6544982063703,POINT (-73.74221395208164 40.6544982063703)
548,-73.89155366003757,40.73621391865368,POINT (-73.89155366003757 40.73621391865368)
549,-73.87684731392216,40.74217589081667,POINT (-73.87684731392216 40.74217589081667)
550,-73.74524608503239,40.67670473855251,POINT (-73.74524608503239 40.67670473855251)
551,-73.81551649242311,40.78517139437996,POINT (-73.81551649242311 40.78517139437996)
552,-73.77320745829999,40.642985769318585,POINT (-73.77320745829999 40.642985769318585)
553,-73.81673706946856,40.658367139329,POINT (-73.81673706946856 40.658367139329)
554,-73.87818447507613,40.7500332469608,POINT (-73.87818447507613 40.7500332469608)
555,-73.85220260372881,40.73932262778897,POINT (-73.85220260372881 40.73932262778897)
556,-73.90113388542927,40.7874631519604,POINT (-73.90113388542927 40.7874631519604)
557,-73.91138182331929,40.76976070348159,POINT (-73.91138182331929 40.76976070348159)
558,-73.88309257792967,40.748298499830135,POINT (-73.88309257792967 40.748298499830135)
559,-73.92443140106998,40.77023680190053,POINT (-73.92443140106998 40.77023680190053)
560,-73.73031610441647,40.66522962745407,POINT (-73.73031610441647 40.66522962745407)
561,-73.8101071945005,40.75376075018804,POINT (-73.8101071945005 40.75376075018804)
562,-73.82577180984356,40.74488966334378,POINT (-73.82577180984356 40.74488966334378)
563,-73.87695737894329,40.56813847146144,POINT (-73.87695737894329 40.56813847146144)
564,-73.89201155963477,40.74169612225491,POINT (-73.89201155963477 40.74169612225491)
565,-73.78927508760535,40.61765245889698,POINT (-73.78927508760535 40.61765245889698)
566,-73.79962644892049,40.71716729011308,POINT (-73.79962644892049 40.71716729011308)
567,-73.80592892889173,40.7384093925188,POINT (-73.80592892889173 40.7384093925188)
568,-73.80212359601127,40.77523503099217,POINT (-73.80212359601127 40.77523503099217)
569,-73.7669504757076,40.63846913753835,POINT (-73.7669504757076 40.63846913753835)
571,-73.90159687045774,40.744361488604135,POINT (-73.90159687045774 40.744361488604135)
572,-73.8299558212368,40.59748721951084,POINT (-73.8299558212368 40.59748721951084)
573,-73.77479309961329,40.65721476288636,POINT (-73.77479309961329 40.65721476288636)
574,-73.82626530833559,40.68203745173412,POINT (-73.82626530833559 40.68203745173412)
575,-73.76095101192433,40.60575596274783,POINT (-73.76095101192433 40.60575596274783)
576,-73.79433950379484,40.69221625268887,POINT (-73.79433950379484 40.69221625268887)
577,-73.87528439922048,40.76599302408548,POINT (-73.87528439922048 40.76599302408548)
578,-73.90284506501014,40.75036285154137,POINT (-73.90284506501014 40.75036285154137)
579,-73.81027500706864,40.60143192332665,POINT (-73.81027500706864 40.60143192332665)
580,-73.91926066520084,40.7631299494606,POINT (-73.91926066520084 40.7631299494606)
581,-73.90613820811654,40.78995246127448,POINT (-73.90613820811654 40.78995246127448)
582,-73.85102646673775,40.69340587973596,POINT (-73.85102646673775 40.69340587973596)
583,-73.89227347189431,40.76539163881528,POINT (-73.89227347189431 40.76539163881528)
584,-73.80094369790514,40.79115038086788,POINT (-73.80094369790514 40.79115038086788)
585,-73.89531209060989,40.70595181301926,POINT (-73.89531209060989 40.70595181301926)
586,-73.91209305560474,40.56228574982474,POINT (-73.91209305560474 40.56228574982474)
